stock1,stock2,adf_p,beta,fdr_reject
GOOGL,DELL,0.013394887265910645,0.7368665867283827,True
GOOGL,WM,0.015119496147019644,1.1344419902310916,True
GOOGL,TT,0.008204345399348957,0.8936157953082425,True
GOOGL,ICE,0.004430658788554489,1.259530353488546,True
GOOGL,MAR,0.006812201835338999,1.1511340765217848,True
GOOGL,FDX,0.045349115900719376,1.7846217569676446,False
GOOGL,PNC,0.003320082292137992,1.5785673576291142,True
GOOGL,JCI,0.020855745960622236,1.4954093411475193,False
GOOGL,MSI,0.042174919943178346,0.9815502375368408,False
GOOGL,ITW,0.09783639272881972,1.26244138419981,False
GOOGL,ORLY,0.01081045945317224,0.8687392274938303,True
GOOGL,EMR,0.0029895394960202364,1.9842369521665415,True
GOOGL,CMI,0.0010845043504964299,1.483649592020884,True
GOOGL,AEP,0.004172852745319333,1.6291537899218265,True
GOOGL,CL,0.08645048852647419,2.486107908646897,False
GOOGL,PSX,0.08412224488771486,1.5786772546773267,False
GOOGL,VLO,0.04318115507262825,1.0279842611882188,False
GOOGL,RSG,0.020352400404334312,1.100267430406173,False
GOOGL,TDG,0.020165599719687434,0.7420986830529801,False
GOOGL,COR,0.04579520616094952,1.122557927368382,False
GOOGL,HLT,0.012969133738948887,1.1004025731760059,True
GOOGL,ROST,0.015313208924299783,1.1070261653310784,True
GOOGL,LHX,0.06333945577922327,1.1401551109892036,False
GOOGL,CRH,0.006700269234131973,1.3526022435336678,True
GOOGL,GM,0.0040644329688623625,2.1154334910727393,True
GOOGL,TRV,0.0030540129742599844,1.5070734841658124,True
GOOGL,NSC,0.0536540466406844,1.3301127559647803,False
GOOGL,SRE,0.03157898888359879,1.6681582351672386,False
GOOGL,DLR,0.03531251054248757,1.4891714089666803,False
GOOGL,O,0.042702956994881774,1.850838333125938,False
GOOGL,PCAR,0.03050983381721836,1.4674922347136732,False
GOOGL,APO,0.09045743363982872,0.8291122120392942,False
GOOGL,AZO,0.033372672542943724,1.009657167967753,False
GOOG,AVGO,0.01237969293772539,0.5740173295250252,True
GOOG,BRK-B,0.0028073479527645265,1.5234443733473524,True
GOOG,WMT,0.0760830713204264,1.4371059607366468,False
GOOG,JPM,0.000987049442164675,1.203649078396507,True
GOOG,JNJ,0.014445697915536891,1.7806964060073698,True
GOOG,MU,0.05973478251670769,0.8540888685461351,False
